setpoint[rad],position[rad],velocity[rad/s],current[mA],delta_t[ms],acceleration[rad/s^2]
2.63,3.06,-7.36,-43.04,2.47,nan
2.63,3.04,-7.41,-45.73,2.50,nan
2.63,3.02,-7.43,-37.66,2.54,nan
2.63,3.01,-7.46,-37.66,2.45,nan
2.63,2.99,-7.48,-51.11,2.50,nan
2.63,2.97,-7.51,-34.97,2.50,nan
2.63,2.95,-7.51,-37.66,2.51,nan
2.63,2.93,-7.53,-48.42,2.50,nan
2.63,2.90,-7.55,-34.97,2.52,nan
2.63,2.88,-7.55,-45.73,2.50,nan
2.63,2.86,-7.58,-43.04,2.50,nan
2.63,2.84,-7.58,-34.97,2.48,nan
2.63,2.83,-7.60,-43.04,2.52,nan
1.68,2.81,-7.60,-48.42,2.47,nan
1.68,2.79,-7.60,-32.28,2.52,nan
1.68,2.77,-7.63,-37.66,2.47,nan
1.68,2.75,-7.63,-40.35,2.52,nan
1.68,2.73,-7.63,-48.42,2.48,nan
1.68,2.71,-7.65,-37.66,2.53,nan
1.68,2.69,-7.65,-37.66,2.47,nan
1.68,2.67,-7.65,-34.97,2.53,nan
1.68,2.65,-7.65,-32.28,2.48,nan
1.68,2.64,-7.65,-37.66,2.52,nan
1.68,2.62,-7.67,-45.73,2.48,nan
1.68,2.59,-7.67,-32.28,2.52,nan
1.68,2.57,-7.67,-43.04,2.53,nan
1.68,2.55,-7.67,-45.73,2.48,nan
1.68,2.53,-7.67,-34.97,2.49,nan
1.68,2.52,-7.70,-34.97,2.48,nan
1.68,2.50,-7.70,-43.04,2.51,nan
1.68,2.47,-7.70,-32.28,2.57,nan
1.68,2.46,-7.70,-34.97,2.41,nan
1.68,2.44,-7.70,-43.04,2.50,nan
1.68,2.42,-7.70,-43.04,2.49,nan
1.68,2.40,-7.70,-37.66,2.53,nan
1.68,2.38,-7.70,-37.66,2.47,nan
1.68,2.36,-7.70,-34.97,2.54,nan
1.68,2.35,-7.70,-34.97,2.46,nan
1.68,2.33,-7.70,-34.97,2.54,nan
1.68,2.30,-7.70,-37.66,2.56,nan
1.68,2.29,-7.72,-37.66,2.42,nan
1.68,2.26,-7.72,-43.04,2.51,nan
1.68,2.25,-7.72,-45.73,2.50,nan
1.68,2.23,-7.72,-37.66,2.48,nan
1.68,2.21,-7.72,-34.97,2.50,nan
1.68,2.18,-7.72,-43.04,2.50,nan
1.68,2.17,-7.72,-43.04,2.50,nan
1.68,2.15,-7.75,-32.28,2.50,nan
1.68,2.13,-7.75,-43.04,2.51,nan
1.68,2.11,-7.75,-34.97,2.49,nan
1.68,2.09,-7.75,-34.97,2.52,nan
1.68,2.07,-7.77,-37.66,2.47,nan
1.68,2.05,-7.77,-48.42,2.50,nan
1.68,2.03,-7.77,-34.97,2.50,nan
1.68,2.01,-7.77,-37.66,2.52,nan
1.68,1.99,-7.77,-45.73,2.48,nan
1.68,1.97,-7.77,-34.97,2.52,nan
1.68,1.95,-7.79,-45.73,2.50,nan
1.68,1.93,-7.79,-45.73,2.50,nan
1.68,1.91,-7.79,-40.35,2.48,nan
1.68,1.90,-7.79,-32.28,2.53,nan
1.68,1.88,-7.79,-43.04,2.47,nan
1.68,1.86,-7.82,-43.04,2.52,nan
1.68,1.83,-7.82,-40.35,2.54,nan
1.68,1.82,-7.82,-43.04,2.47,nan
2.72,1.80,-7.82,-32.28,2.48,nan
2.72,1.78,-7.82,2490.94,2.51,nan
2.72,1.78,-7.79,2805.67,2.53,nan
2.72,1.78,-7.75,2039.02,2.47,nan
2.72,1.79,-7.58,1285.82,2.47,nan
2.72,1.81,-7.24,753.20,2.52,nan
2.72,1.82,-6.95,524.55,2.48,nan
2.72,1.84,-6.38,317.42,2.53,nan
2.72,1.85,-5.92,231.34,2.48,nan
2.72,1.87,-5.42,147.95,2.51,nan
2.72,1.89,-4.56,102.22,2.47,nan
2.72,1.91,-3.93,80.70,2.52,nan
2.72,1.93,-2.93,61.87,2.48,nan
2.72,1.95,-2.23,40.35,2.55,nan
2.72,1.97,-1.10,37.66,2.45,nan
2.72,1.99,0.02,32.28,2.53,nan
2.72,2.00,0.77,26.90,2.47,nan
2.72,2.03,1.80,34.97,2.51,nan
2.72,2.05,2.42,26.90,2.50,nan
2.72,2.07,3.26,21.52,2.87,nan
2.72,2.08,3.74,18.83,2.13,nan
2.72,2.10,4.20,29.59,2.52,nan
2.72,2.12,4.80,24.21,2.48,nan
2.72,2.14,5.13,18.83,2.52,nan
2.72,2.16,5.56,29.59,2.53,nan
2.72,2.18,5.83,26.90,2.47,nan
2.72,2.20,6.16,18.83,2.49,nan
2.72,2.22,6.43,32.28,2.50,nan
2.72,2.24,6.59,32.28,2.48,nan
2.72,2.26,6.71,18.83,2.52,nan
2.72,2.28,6.91,21.52,2.48,nan
2.72,2.30,7.05,24.21,2.59,nan
2.72,2.32,7.12,21.52,2.42,nan
2.72,2.34,7.19,21.52,2.51,nan
2.72,2.36,7.29,29.59,2.48,nan
2.72,2.38,7.39,18.83,2.59,nan
2.72,2.39,7.41,21.52,2.42,nan
2.72,2.41,7.46,29.59,2.49,nan
2.72,2.43,7.51,24.21,2.50,nan
2.72,2.45,7.53,18.83,2.52,nan
2.72,2.47,7.55,26.90,2.48,nan
2.72,2.49,7.58,29.59,2.51,nan
2.72,2.51,7.60,18.83,2.48,nan
2.72,2.53,7.63,24.21,2.52,nan
2.72,2.55,7.65,29.59,2.49,nan
2.72,2.57,7.65,18.83,2.51,nan
2.72,2.59,7.65,32.28,2.53,nan
2.72,2.61,7.67,29.59,2.46,nan
2.72,2.63,7.67,21.52,2.49,nan
2.72,2.64,7.67,26.90,2.53,nan
2.72,2.66,7.67,29.59,2.46,nan
2.72,2.68,7.67,-266.31,2.53,nan
2.86,2.70,7.70,-815.07,2.47,nan
2.86,2.72,7.67,147.95,2.52,nan
2.86,2.73,7.65,347.01,2.48,nan
2.86,2.75,7.63,260.93,2.52,nan
2.86,2.77,7.58,185.61,2.49,nan
2.86,2.79,7.55,126.43,2.51,nan
2.86,2.80,7.51,78.01,2.48,nan
2.86,2.82,7.48,-277.07,2.50,nan
2.86,2.84,7.43,-930.74,2.51,nan
2.86,2.85,7.39,-1119.04,2.51,nan
2.86,2.86,7.31,-1148.63,2.48,nan
2.86,2.87,7.17,-882.32,2.53,nan
2.86,2.87,7.05,-675.19,2.46,nan
2.86,2.87,6.88,-443.85,2.52,nan
2.86,2.86,6.59,-209.82,2.48,nan
2.86,2.86,6.35,-18.83,2.54,nan
2.86,2.86,5.97,53.80,2.45,nan
2.86,2.86,5.68,126.43,2.56,nan
2.86,2.86,5.20,156.02,2.45,nan
2.86,2.85,4.84,112.98,2.50,nan
2.86,2.85,4.29,118.36,2.50,nan
2.86,2.85,3.74,67.25,2.53,nan
2.86,2.85,3.36,24.21,2.47,nan
2.86,2.86,2.97,13.45,2.53,nan
2.86,2.86,2.47,-34.97,2.47,nan
2.86,2.86,2.16,-29.59,2.52,nan
2.86,2.86,1.75,-18.83,2.48,nan
2.86,2.86,1.51,-10.76,2.53,nan
2.86,2.86,1.22,-2.69,2.47,nan
2.86,2.86,1.08,-2.69,2.51,nan
2.86,2.86,0.86,-2.69,2.49,nan
2.86,2.86,0.77,-2.69,2.55,nan
2.86,2.86,0.65,-2.69,2.45,nan
2.86,2.86,0.58,-2.69,2.52,nan
2.86,2.86,0.48,-2.69,2.48,nan
2.86,2.86,0.43,-2.69,2.52,nan
2.86,2.86,0.36,-2.69,2.51,nan
2.86,2.86,0.31,-2.69,2.47,nan
2.86,2.86,0.26,-2.69,2.51,nan
2.86,2.86,0.22,-2.69,2.52,nan
2.86,2.86,0.19,-2.69,2.47,nan
2.86,2.86,0.17,-2.69,2.51,nan
2.86,2.86,0.14,-2.69,2.48,nan
2.86,2.86,0.12,-2.69,2.50,nan
2.86,2.86,0.10,-2.69,2.50,nan
2.86,2.86,0.10,-2.69,2.51,nan
2.86,2.86,0.07,-2.69,2.49,nan
2.86,2.86,0.07,-2.69,2.49,nan
2.86,2.86,0.05,-2.69,2.50,nan
2.86,2.86,0.05,-2.69,2.50,nan
2.86,2.86,0.02,-2.69,2.52,nan
2.86,2.86,0.02,-2.69,2.49,nan
2.04,2.86,0.02,-2.69,2.50,nan
2.04,2.85,0.02,-1544.06,2.51,nan
2.04,2.85,0.00,-1417.63,2.47,nan
2.04,2.83,-0.02,-954.95,2.53,nan
2.04,2.82,-0.12,-621.39,2.52,nan
2.04,2.80,-0.24,-408.88,2.46,nan
2.04,2.78,-0.46,-263.62,2.52,nan
2.04,2.77,-0.65,-185.61,2.48,nan
2.04,2.75,-0.96,-142.57,2.50,nan
2.04,2.73,-1.22,-107.60,2.53,nan
2.04,2.71,-1.63,-78.01,2.47,nan
2.04,2.69,-1.94,-67.25,2.52,nan
2.04,2.67,-2.45,-69.94,2.47,nan
2.04,2.65,-2.81,-48.42,2.52,nan
2.04,2.64,-3.36,-48.42,2.48,nan
2.04,2.62,-3.74,-53.80,2.52,nan
2.04,2.59,-4.27,-45.73,2.48,nan
2.04,2.57,-4.77,-48.42,2.85,nan
2.04,2.56,-5.06,-48.42,2.15,nan
2.04,2.54,-5.35,-45.73,2.52,nan
2.04,2.52,-5.71,-34.97,2.48,nan
2.04,2.50,-5.92,-45.73,2.52,nan
2.04,2.48,-6.21,-45.73,2.48,nan
2.04,2.46,-6.38,-37.66,2.51,nan
2.04,2.44,-6.59,-40.35,2.49,nan
2.04,2.42,-6.71,-45.73,2.52,nan
2.04,2.40,-6.88,-34.97,2.48,nan
2.04,2.38,-7.03,-45.73,2.52,nan
2.04,2.37,-7.10,-48.42,2.48,nan
2.04,2.35,-7.17,-34.97,2.53,nan
2.04,2.33,-7.24,-37.66,2.48,nan
2.04,2.31,-7.31,-48.42,2.50,nan
2.04,2.29,-7.39,-40.35,2.50,nan
2.04,2.27,-7.41,-37.66,2.52,nan
2.04,2.25,-7.46,-45.73,2.48,nan
2.04,2.23,-7.51,-43.04,2.50,nan
2.04,2.21,-7.53,-34.97,2.50,nan
2.04,2.19,-7.55,-45.73,2.51,nan
2.04,2.17,-7.60,-43.04,2.49,nan
2.04,2.15,-7.60,-34.97,2.52,nan
2.04,2.13,-7.63,-40.35,2.48,nan
2.04,2.11,-7.65,-45.73,2.50,nan
2.04,2.09,-7.67,-34.97,2.51,nan
2.04,2.07,-7.70,215.20,2.51,nan
2.04,2.06,-7.70,812.38,2.48,nan
2.04,2.04,-7.70,1178.22,2.52,nan
2.04,2.03,-7.67,1229.33,2.48,nan
2.04,2.03,-7.63,981.85,2.50,nan
2.04,2.03,-7.48,745.13,2.50,nan
2.04,2.03,-7.36,481.51,2.52,nan
2.04,2.03,-7.07,223.27,2.53,nan
2.04,2.03,-6.83,29.59,2.48,nan
3.17,2.03,-6.43,-45.73,2.49,nan
3.17,2.04,-6.09,1326.17,2.51,nan
3.17,2.05,-5.56,1240.09,2.48,nan
3.17,2.06,-5.16,825.83,2.52,nan
3.17,2.08,-4.48,532.62,2.50,nan
3.17,2.09,-3.96,338.94,2.50,nan
3.17,2.11,-3.14,220.58,2.50,nan
3.17,2.13,-2.54,153.33,2.48,nan
3.17,2.15,-1.65,118.36,2.51,nan
3.17,2.16,-1.06,83.39,2.49,nan
3.17,2.18,-0.17,53.80,2.49,nan
3.17,2.20,0.38,51.11,2.51,nan
3.17,2.22,1.20,51.11,2.49,nan
3.17,2.24,1.73,29.59,2.50,nan
3.17,2.26,2.52,32.28,2.50,nan
3.17,2.28,3.00,34.97,2.50,nan
3.17,2.30,3.69,26.90,2.49,nan
3.17,2.32,4.12,26.90,2.55,nan
3.17,2.34,4.68,32.28,2.44,nan
3.17,2.36,5.01,24.21,2.55,nan
3.17,2.38,5.44,21.52,2.45,nan
3.17,2.40,5.71,29.59,2.53,nan
3.17,2.41,6.04,24.21,2.48,nan
3.17,2.43,6.24,18.83,2.52,nan
3.17,2.45,6.47,24.21,2.47,nan
3.17,2.47,6.62,29.59,2.56,nan
3.17,2.49,6.79,18.83,2.44,nan
3.17,2.51,6.91,24.21,2.54,nan
3.17,2.53,7.03,32.28,2.46,nan
3.17,2.55,7.12,18.83,2.53,nan
3.17,2.57,7.22,21.52,2.47,nan
3.17,2.59,7.27,29.59,2.53,nan
3.17,2.61,7.34,21.52,2.47,nan
3.17,2.63,7.39,21.52,2.56,nan
3.17,2.65,7.43,29.59,2.44,nan
3.17,2.67,7.46,24.21,2.57,nan
3.17,2.69,7.51,18.83,2.44,nan
3.17,2.71,7.53,29.59,2.55,nan
3.17,2.73,7.55,26.90,2.44,nan
3.17,2.74,7.58,18.83,2.53,nan
3.17,2.76,7.60,26.90,2.47,nan
3.17,2.78,7.60,29.59,2.53,nan
3.17,2.80,7.63,16.14,2.47,nan
3.17,2.82,7.63,24.21,2.50,nan
3.17,2.84,7.65,32.28,2.50,nan
3.17,2.86,7.65,18.83,2.51,nan
3.17,2.88,7.65,24.21,2.49,nan
3.17,2.90,7.67,32.28,2.53,nan
3.17,2.92,7.67,24.21,2.47,nan
3.17,2.94,7.67,21.52,2.54,nan
3.17,2.96,7.67,32.28,2.46,nan
3.17,2.98,7.67,21.52,2.52,nan
2.65,3.00,7.67,18.83,2.53,nan
2.65,3.01,7.67,-2972.45,2.47,nan
2.65,3.02,7.65,-2808.36,2.47,nan
2.65,3.01,7.58,-1880.31,2.51,nan
2.65,3.00,7.36,-1199.74,2.50,nan
2.65,2.99,7.15,-766.65,2.53,nan
2.65,2.97,6.71,-500.34,2.45,nan
2.65,2.96,6.35,-338.94,2.53,nan
2.65,2.94,5.68,-228.65,2.48,nan
2.65,2.92,5.18,-153.33,2.52,nan
2.65,2.90,4.32,-115.67,2.50,nan
2.65,2.88,3.69,-99.53,2.51,nan
2.65,2.86,2.71,-72.63,2.47,nan
2.65,2.84,1.99,-56.49,2.51,nan
2.65,2.82,0.89,-61.87,2.49,nan
2.65,2.81,0.14,-53.80,2.51,nan
2.65,2.78,-0.91,-40.35,2.48,nan
2.65,2.77,-1.58,-45.73,2.52,nan
2.65,2.75,-2.49,-48.42,2.48,nan
2.65,2.73,-3.05,-37.66,2.53,nan
2.65,2.71,-3.79,-40.35,2.47,nan
2.65,2.69,-4.22,199.06,2.52,nan
2.65,2.67,-4.77,823.14,2.49,nan
2.65,2.66,-5.08,1143.25,2.50,nan
2.65,2.65,-5.47,1170.15,2.49,nan
2.65,2.64,-5.66,1011.44,2.50,nan
2.65,2.64,-5.83,769.34,2.50,nan
2.65,2.64,-5.88,470.75,2.51,nan
2.65,2.64,-5.83,236.72,2.49,nan
2.65,2.65,-5.73,10.76,2.53,nan
2.65,2.65,-5.49,-88.77,2.49,nan
2.65,2.65,-5.28,-129.12,2.51,nan
2.65,2.65,-4.89,-158.71,2.47,nan
2.65,2.65,-4.58,-107.60,2.52,nan
2.65,2.65,-4.10,-115.67,2.48,nan
2.65,2.65,-3.76,-72.63,2.50,nan
2.65,2.65,-3.24,-40.35,2.49,nan
2.65,2.65,-2.88,-5.38,2.53,nan
2.65,2.65,-2.37,26.90,2.47,nan
2.65,2.65,-2.09,21.52,2.53,nan
2.65,2.65,-1.68,8.07,2.47,nan
2.65,2.65,-1.46,0.00,2.52,nan
2.65,2.65,-1.18,0.00,2.48,nan
2.65,2.65,-1.03,0.00,2.52,nan
2.65,2.65,-0.84,0.00,2.48,nan
2.65,2.65,-0.74,0.00,2.51,nan
2.65,2.65,-0.60,0.00,2.50,nan
2.65,2.65,-0.55,0.00,2.50,nan
2.65,2.65,-0.46,0.00,2.50,nan
2.65,2.65,-0.41,0.00,2.52,nan
2.65,2.65,-0.34,0.00,2.47,nan
2.65,2.65,-0.31,0.00,2.53,nan
3.13,2.65,-0.26,0.00,2.48,nan
3.13,2.65,-0.22,1503.71,2.52,nan
3.13,2.66,-0.17,1396.11,2.49,nan
3.13,2.67,-0.12,914.60,2.51,nan
3.13,2.69,0.00,583.73,2.48,nan
3.13,2.70,0.10,379.29,2.50,nan
3.13,2.72,0.34,258.24,2.50,nan
3.13,2.74,0.55,180.23,2.52,nan
3.13,2.76,0.89,118.36,2.48,nan
3.13,2.78,1.15,83.39,2.52,nan
3.13,2.79,1.58,69.94,2.48,nan
3.13,2.81,1.89,53.80,2.52,nan
3.13,2.83,2.40,34.97,2.48,nan
3.13,2.85,2.76,40.35,2.50,nan
3.13,2.87,3.31,40.35,2.51,nan
3.13,2.89,3.69,24.21,2.50,nan
3.13,2.91,4.24,29.59,2.48,nan
3.13,2.93,4.58,32.28,2.50,nan
3.13,2.95,5.04,26.90,2.49,nan
3.13,2.97,5.30,24.21,2.52,nan
3.13,2.99,5.66,32.28,2.48,nan
3.13,3.01,5.88,24.21,2.52,nan
3.13,3.03,6.16,21.52,2.48,nan
3.13,3.05,6.33,29.59,2.50,nan
3.13,3.07,6.55,26.90,2.49,nan
3.13,3.08,6.67,5.38,2.53,nan
3.13,3.10,6.83,-416.95,2.47,nan
3.13,3.12,6.91,-933.43,2.52,nan
3.13,3.13,7.00,-1197.05,2.49,nan
3.13,3.14,7.05,-1119.04,2.49,nan
3.13,3.14,7.03,-936.12,2.56,nan
3.13,3.14,6.95,-669.81,2.48,nan
3.13,3.14,6.81,-411.57,2.46,nan
3.13,3.14,6.64,-172.16,2.53,nan
3.13,3.14,6.31,8.07,2.47,nan
3.13,3.14,6.04,72.63,2.50,nan
3.13,3.13,5.61,107.60,2.53,nan
3.13,3.13,5.28,107.60,2.50,nan
3.13,3.13,4.75,80.70,2.48,nan
3.13,3.13,4.39,48.42,2.50,nan
3.13,3.13,3.81,91.46,2.51,nan
3.13,3.13,3.43,75.32,2.49,nan
3.13,3.13,2.85,32.28,2.50,nan
3.13,3.13,2.52,-26.90,2.50,nan
3.13,3.13,2.06,-29.59,2.50,nan
3.13,3.13,1.80,-16.14,2.52,nan
3.13,3.13,1.44,-10.76,2.49,nan
3.13,3.13,1.25,-5.38,2.50,nan
3.13,3.13,1.03,-2.69,2.49,nan
3.13,3.13,0.89,-2.69,2.52,nan
3.13,3.13,0.74,-2.69,2.47,nan
3.13,3.13,0.65,-2.69,2.50,nan
3.04,3.13,0.55,-2.69,2.50,nan
3.04,3.13,0.48,-1544.06,2.52,nan
3.04,3.12,0.38,-1401.49,2.48,nan
3.04,3.11,0.31,-944.19,2.58,nan
3.04,3.10,0.14,-616.01,2.43,nan
3.04,3.08,0.00,-312.04,2.55,nan
3.04,3.06,-0.24,355.08,2.44,nan
3.04,3.05,-0.43,839.28,2.50,nan
3.04,3.04,-0.77,992.61,2.50,nan
3.04,3.04,-0.98,941.50,2.52,nan
3.04,3.03,-1.32,758.58,2.47,nan
3.04,3.03,-1.53,554.14,2.51,nan
3.04,3.03,-1.80,357.77,2.49,nan
3.04,3.03,-1.94,177.54,2.53,nan
3.04,3.04,-2.13,37.66,2.47,nan
3.04,3.04,-2.23,-48.42,2.53,nan
3.04,3.04,-2.28,-99.53,2.48,nan
3.04,3.04,-2.28,-102.22,2.51,nan
3.04,3.04,-2.21,-104.91,2.48,nan
3.04,3.04,-2.09,-61.87,2.52,nan
3.04,3.04,-1.87,-53.80,2.47,nan
3.04,3.04,-1.70,-37.66,2.51,nan
3.04,3.04,-1.44,-37.66,2.49,nan
3.04,3.04,-1.25,-13.45,2.50,nan
3.04,3.04,-1.01,2.69,2.55,nan
3.04,3.04,-0.86,2.69,2.46,nan
3.04,3.04,-0.70,0.00,2.50,nan
3.04,3.04,-0.58,0.00,2.52,nan
3.04,3.04,-0.46,0.00,2.47,nan
3.04,3.04,-0.41,0.00,2.51,nan
3.04,3.04,-0.34,0.00,2.49,nan
3.04,3.04,-0.29,0.00,2.52,nan
3.04,3.04,-0.24,0.00,2.47,nan
3.04,3.04,-0.22,0.00,2.50,nan
3.04,3.04,-0.17,0.00,2.50,nan
3.04,3.04,-0.14,0.00,2.53,nan
3.04,3.04,-0.12,0.00,2.46,nan
3.04,3.04,-0.12,0.00,2.54,nan
3.04,3.04,-0.10,0.00,2.47,nan
3.04,3.04,-0.07,0.00,2.52,nan
3.04,3.04,-0.07,0.00,2.48,nan
3.04,3.04,-0.05,0.00,2.52,nan
3.04,3.04,-0.05,0.00,2.48,nan
3.04,3.04,-0.05,0.00,2.52,nan
3.04,3.04,-0.02,0.00,2.49,nan
3.04,3.04,-0.02,0.00,2.51,nan
3.04,3.04,-0.02,0.00,2.49,nan
3.04,3.04,-0.02,0.00,2.75,nan
3.04,3.04,0.00,0.00,2.26,nan
3.04,3.04,0.00,0.00,2.49,nan
3.04,3.04,0.00,0.00,2.50,nan
3.04,3.04,0.00,0.00,2.52,nan
2.77,3.04,0.00,0.00,2.46,nan
2.77,3.04,0.00,-1517.16,2.51,nan
2.77,3.03,0.00,-1409.56,2.49,nan
2.77,3.02,-0.05,-930.74,2.52,nan
2.77,3.01,-0.14,-605.25,2.48,nan
2.77,2.99,-0.24,-403.50,2.58,nan
2.77,2.97,-0.46,-279.76,2.43,nan
2.77,2.95,-0.62,-193.68,2.51,nan
2.77,2.93,-0.96,-134.50,2.47,nan
2.77,2.92,-1.20,-104.91,2.50,nan
2.77,2.89,-1.63,-91.46,2.50,nan
2.77,2.87,-1.94,-64.56,2.50,nan
2.77,2.86,-2.45,-56.49,2.50,nan
2.77,2.84,-2.78,-59.18,2.52,nan
2.77,2.82,-3.33,-29.59,2.48,nan
2.77,2.80,-3.72,427.71,2.56,nan
2.77,2.78,-4.24,928.05,2.45,nan
2.77,2.77,-4.58,1226.64,2.51,nan
2.77,2.76,-4.99,1129.80,2.48,nan
2.77,2.76,-5.18,944.19,2.52,nan
2.77,2.76,-5.40,688.64,2.48,nan
2.77,2.76,-5.44,371.22,2.52,nan
2.77,2.76,-5.42,139.88,2.48,nan
2.77,2.76,-5.35,18.83,2.55,nan
2.77,2.77,-5.13,-99.53,2.45,nan
2.77,2.77,-4.92,-126.43,2.53,nan
2.77,2.77,-4.56,-156.02,2.47,nan
2.77,2.77,-4.27,-150.64,2.52,nan
2.77,2.77,-3.81,-96.84,2.48,nan
2.77,2.77,-3.48,-51.11,2.52,nan
2.77,2.77,-2.97,8.07,2.48,nan
2.77,2.77,-2.64,8.07,2.52,nan
2.77,2.77,-2.16,16.14,2.48,nan
2.77,2.77,-1.89,5.38,2.53,nan
2.77,2.77,-1.51,0.00,2.48,nan
2.77,2.77,-1.32,0.00,2.49,nan
2.77,2.77,-1.06,0.00,2.51,nan
2.77,2.77,-0.91,0.00,2.51,nan
2.77,2.77,-0.74,0.00,2.49,nan
2.77,2.77,-0.67,0.00,2.51,nan
2.77,2.77,-0.55,0.00,2.49,nan
2.77,2.77,-0.50,0.00,2.52,nan
2.77,2.77,-0.41,0.00,2.48,nan
2.77,2.77,-0.38,0.00,2.52,nan
2.77,2.77,-0.31,0.00,2.47,nan
2.77,2.77,-0.26,0.00,2.52,nan
2.77,2.77,-0.22,0.00,2.54,nan
2.77,2.77,-0.19,0.00,2.47,nan
2.77,2.77,-0.17,0.00,2.47,nan
2.77,2.77,-0.14,0.00,2.51,nan
2.77,2.77,-0.12,0.00,2.49,nan
2.77,2.77,-0.10,0.00,2.57,nan
3.10,2.77,-0.07,0.00,2.49,nan
3.10,2.77,-0.07,1506.40,2.46,nan
3.10,2.78,-0.05,1396.11,2.50,nan
3.10,2.79,0.00,911.91,2.51,nan
3.10,2.81,0.10,583.73,2.48,nan
3.10,2.82,0.19,384.67,2.50,nan
3.10,2.84,0.43,258.24,2.49,nan
3.10,2.86,0.62,177.54,2.50,nan
3.10,2.88,0.96,115.67,2.49,nan
3.10,2.89,1.20,83.39,2.53,nan
3.10,2.92,1.63,72.63,2.48,nan
3.10,2.93,1.94,53.80,2.51,nan
3.10,2.95,2.45,37.66,2.48,nan
3.10,2.97,2.81,40.35,2.53,nan
3.10,2.99,3.36,37.66,2.48,nan
3.10,3.01,3.72,24.21,2.50,nan
3.10,3.03,4.27,29.59,2.50,nan
3.10,3.05,4.60,34.97,2.53,nan
3.10,3.07,5.06,-301.28,2.47,nan
3.10,3.08,5.32,-852.73,2.50,nan
3.10,3.10,5.68,-1140.56,2.50,nan
3.10,3.11,5.85,-1156.70,2.52,nan
3.10,3.11,6.04,-981.85,2.48,nan
3.10,3.11,6.09,-718.23,2.50,nan
3.10,3.11,6.09,-443.85,2.49,nan
3.10,3.11,6.02,-220.58,2.52,nan
3.10,3.11,5.80,-45.73,2.48,nan
